# "C-13 APPENDIX - SINGLE YEAR AGE RETURNS BY RESIDENCE, SEX  AND LITERACY STATUS"
Table.Name,State.code,Dist.Code,Area.Name,Literate.Illiterate,Age,Persons.All,Males.All,Females.All,Persons.Rural,Males.Rural,Females.Rural,Persons.Urban,Males.Urban,Females.Urban
C3813A,01,00,Jammu and Kashmir,Literate,58,23783,17151,6632,11982,9730,2252,11801,7421,4380
C3813A,01,00,Jammu and Kashmir,Literate,59,16639,12414,4225,7831,6561,1270,8808,5853,2955
C3813A,01,00,Jammu and Kashmir,Literate,60,44681,33824,10857,25180,20799,4381,19501,13025,6476
C3813A,01,00,Jammu and Kashmir,Literate,61,19294,14932,4362,10077,8605,1472,9217,6327,2890
C3813A,01,00,Jammu and Kashmir,Literate,62,16323,12526,3797,8396,7094,1302,7927,5432,2495
C3813A,01,00,Jammu and Kashmir,Literate,63,15042,11685,3357,7701,6652,1049,7341,5033,2308
C3813A,01,00,Jammu and Kashmir,Literate,64,11559,8794,2765,5613,4740,873,5946,4054,1892
C3813A,01,00,Jammu and Kashmir,Literate,65,25321,19198,6123,13768,11546,2222,11553,7652,3901
C3813A,01,00,Jammu and Kashmir,Literate,66,12202,9423,2779,6341,5390,951,5861,4033,1828
C3813A,01,00,Jammu and Kashmir,Literate,67,7622,5953,1669,3578,3130,448,4044,2823,1221
C3813A,01,00,Jammu and Kashmir,Literate,68,8993,6787,2206,4245,3547,698,4748,3240,1508
C3813A,01,00,Jammu and Kashmir,Literate,69,6167,4730,1437,2743,2361,382,3424,2369,1055
C3813A,01,00,Jammu and Kashmir,Literate,70,20762,16166,4596,11608,9871,1737,9154,6295,2859
C3813A,01,00,Jammu and Kashmir,Literate,71,7638,6071,1567,3919,3394,525,3719,2677,1042
C3813A,01,00,Jammu and Kashmir,Literate,72,5228,4061,1167,2352,2024,328,2876,2037,839
C3813A,01,00,Jammu and Kashmir,Literate,73,3682,2928,754,1595,1376,219,2087,1552,535
C3813A,01,00,Jammu and Kashmir,Literate,74,3623,2781,842,1517,1299,218,2106,1482,624
C3813A,01,00,Jammu and Kashmir,Literate,75,8999,6855,2144,4516,3739,777,4483,3116,1367
C3813A,01,00,Jammu and Kashmir,Literate,76,3895,2989,906,1809,1530,279,2086,1459,627
C3813A,01,00,Jammu and Kashmir,Literate,77,2113,1652,461,886,766,120,1227,886,341
C3813A,01,00,Jammu and Kashmir,Literate,78,2549,1941,608,1146,978,168,1403,963,440
C3813A,01,00,Jammu and Kashmir,Literate,79,1907,1503,404,785,687,98,1122,816,306
C3813A,01,00,Jammu and Kashmir,Literate,80,6960,5379,1581,3970,3314,656,2990,2065,925
C3813A,01,00,Jammu and Kashmir,Literate,81,2433,1856,577,1213,1017,196,1220,839,381
C3813A,01,00,Jammu and Kashmir,Literate,82,1450,1115,335,690,559,131,760,556,204
C3813A,01,00,Jammu and Kashmir,Literate,83,1064,836,228,507,414,93,557,422,135
C3813A,01,00,Jammu and Kashmir,Literate,84,1100,829,271,505,406,99,595,423,172
C3813A,01,00,Jammu and Kashmir,Literate,85,2527,1861,666,1306,1043,263,1221,818,403
C3813A,01,00,Jammu and Kashmir,Literate,86,1093,838,255,547,454,93,546,384,162
C3813A,01,00,Jammu and Kashmir,Literate,87,604,460,144,266,215,51,338,245,93
C3813A,01,00,Jammu and Kashmir,Literate,88,715,513,202,333,263,70,382,250,132
C3813A,01,00,Jammu and Kashmir,Literate,89,493,359,134,217,173,44,276,186,90
C3813A,01,00,Jammu and Kashmir,Literate,90,1775,1341,434,1062,840,222,713,501,212
C3813A,01,00,Jammu and Kashmir,Literate,91,632,455,177,407,298,109,225,157,68
C3813A,01,00,Jammu and Kashmir,Literate,92,409,291,118,237,171,66,172,120,52
C3813A,01,00,Jammu and Kashmir,Literate,93,304,199,105,176,114,62,128,85,43
C3813A,01,00,Jammu and Kashmir,Literate,94,284,190,94,173,120,53,111,70,41
C3813A,01,00,Jammu and Kashmir,Literate,95,493,347,146,304,226,78,189,121,68
C3813A,01,00,Jammu and Kashmir,Literate,96,343,227,116,200,139,61,143,88,55
C3813A,01,00,Jammu and Kashmir,Literate,97,208,137,71,125,79,46,83,58,25
C3813A,01,00,Jammu and Kashmir,Literate,98,247,173,74,158,110,48,89,63,26
C3813A,01,00,Jammu and Kashmir,Literate,99,118,94,24,76,66,10,42,28,14
C3813A,01,00,Jammu and Kashmir,Literate,+100,4497,2810,1687,2706,1762,944,1791,1048,743
C3813A,01,00,Jammu and Kashmir,Literate,-1,9907,7085,2822,6770,4788,1982,3137,2297,840
C3813A,01,00,Jammu and Kashmir,Illiterate,101,5474069,2375991,3098078,4360110,1882728,2477382,1113959,493263,620696
C3813A,01,00,Jammu and Kashmir,Illiterate,0,275312,154761,120551,217053,121905,95148,58259,32856,25403
C3813A,01,00,Jammu and Kashmir,Illiterate,1,274393,148546,125847,214973,116236,98737,59420,32310,27110
C3813A,01,00,Jammu and Kashmir,Illiterate,2,285931,152596,133335,225124,119903,105221,60807,32693,28114
C3813A,01,00,Jammu and Kashmir,Illiterate,3,286440,151640,134800,226199,119697,106502,60241,31943,28298
C3813A,01,00,Jammu and Kashmir,Illiterate,4,292808,155958,136850,231940,123150,108790,60868,32808,28060
C3813A,01,00,Jammu and Kashmir,Illiterate,5,303136,161229,141907,239716,127322,112394,63420,33907,29513
C3813A,01,00,Jammu and Kashmir,Illiterate,6,300885,159625,141260,238003,125928,112075,62882,33697,29185
C3813A,01,00,Jammu and Kashmir,Illiterate,7,91361,45646,45715,76025,37793,38232,15336,7853,7483
C3813A,01,00,Jammu and Kashmir,Illiterate,8,59762,28675,31087,50309,23949,26360,9453,4726,4727
C3813A,01,00,Jammu and Kashmir,Illiterate,9,38753,18136,20617,32247,14797,17450,6506,3339,3167
C3813A,01,00,Jammu and Kashmir,Illiterate,10,52112,24445,27667,43350,20001,23349,8762,4444,4318
C3813A,01,00,Jammu and Kashmir,Illiterate,11,34140,15096,19044,28579,12356,16223,5561,2740,2821
C3813A,01,00,Jammu and Kashmir,Illiterate,12,32002,12876,19126,26979,10469,16510,5023,2407,2616
C3813A,01,00,Jammu and Kashmir,Illiterate,13,25759,9823,15936,21785,7983,13802,3974,1840,2134
C3813A,01,00,Jammu and Kashmir,Illiterate,14,26780,9706,17074,22412,7740,14672,4368,1966,2402
C3813A,01,00,Jammu and Kashmir,Illiterate,15,32536,11447,21089,27512,9120,18392,5024,2327,2697
C3813A,01,00,Jammu and Kashmir,Illiterate,16,32564,10834,21730,27651,8689,18962,4913,2145,2768
C3813A,01,00,Jammu and Kashmir,Illiterate,17,26748,8943,17805,22380,7027,15353,4368,1916,2452
C3813A,01,00,Jammu and Kashmir,Illiterate,18,44924,14734,30190,38087,11790,26297,6837,2944,3893
C3813A,01,00,Jammu and Kashmir,Illiterate,19,30530,9453,21077,25462,7386,18076,5068,2067,3001
C3813A,01,00,Jammu and Kashmir,Illiterate,20,62716,20433,42283,52784,16365,36419,9932,4068,5864
C3813A,01,00,Jammu and Kashmir,Illiterate,21,37431,11994,25437,31289,9568,21721,6142,2426,3716
C3813A,01,00,Jammu and Kashmir,Illiterate,22,49087,15986,33101,40958,12800,28158,8129,3186,4943
C3813A,01,00,Jammu and Kashmir,Illiterate,23,42495,12726,29769,35318,10110,25208,7177,2616,4561
C3813A,01,00,Jammu and Kashmir,Illiterate,24,45041,13339,31702,37074,10546,26528,7967,2793,5174
C3813A,01,00,Jammu and Kashmir,Illiterate,25,83679,28303,55376,69404,22909,46495,14275,5394,8881
C3813A,01,00,Jammu and Kashmir,Illiterate,26,55977,18352,37625,46297,14757,31540,9680,3595,6085
C3813A,01,00,Jammu and Kashmir,Illiterate,27,42553,13407,29146,34356,10427,23929,8197,2980,5217
C3813A,01,00,Jammu and Kashmir,Illiterate,28,67187,19755,47432,54904,15731,39173,12283,4024,8259
C3813A,01,00,Jammu and Kashmir,Illiterate,29,39147,11626,27521,31189,8919,22270,7958,2707,5251
C3813A,01,00,Jammu and Kashmir,Illiterate,30,117764,41668,76096,95968,33589,62379,21796,8079,13717
C3813A,01,00,Jammu and Kashmir,Illiterate,31,46124,15991,30133,37410,12745,24665,8714,3246,5468
C3813A,01,00,Jammu and Kashmir,Illiterate,32,54090,17474,36616,43809,13904,29905,10281,3570,6711
C3813A,01,00,Jammu and Kashmir,Illiterate,33,43530,12368,31162,34966,9639,25327,8564,2729,5835
C3813A,01,00,Jammu and Kashmir,Illiterate,34,44821,12363,32458,35612,9440,26172,9209,2923,6286
C3813A,01,00,Jammu and Kashmir,Illiterate,35,116531,42819,73712,92827,33713,59114,23704,9106,14598
C3813A,01,00,Jammu and Kashmir,Illiterate,36,62448,21648,40800,49886,17001,32885,12562,4647,7915
C3813A,01,00,Jammu and Kashmir,Illiterate,37,42594,13662,28932,33346,10432,22914,9248,3230,6018
C3813A,01,00,Jammu and Kashmir,Illiterate,38,71701,20794,50907,56696,16181,40515,15005,4613,10392
C3813A,01,00,Jammu and Kashmir,Illiterate,39,41080,12637,28443,31335,9411,21924,9745,3226,6519
C3813A,01,00,Jammu and Kashmir,Illiterate,40,145473,58595,86878,115399,46070,69329,30074,12525,17549
C3813A,01,00,Jammu and Kashmir,Illiterate,41,52081,20397,31684,41230,15943,25287,10851,4454,6397
C3813A,01,00,Jammu and Kashmir,Illiterate,42,52832,18698,34134,41868,14661,27207,10964,4037,6927
C3813A,01,00,Jammu and Kashmir,Illiterate,43,40830,11933,28897,32089,9358,22731,8741,2575,6166
C3813A,01,00,Jammu and Kashmir,Illiterate,44,38006,11580,26426,29589,8897,20692,8417,2683,5734
C3813A,01,00,Jammu and Kashmir,Illiterate,45,128024,50889,77135,101083,40030,61053,26941,10859,16082
C3813A,01,00,Jammu and Kashmir,Illiterate,46,54048,20638,33410,42705,16245,26460,11343,4393,6950
C3813A,01,00,Jammu and Kashmir,Illiterate,47,33214,11367,21847,25919,8918,17001,7295,2449,4846
C3813A,01,00,Jammu and Kashmir,Illiterate,48,56298,17049,39249,44498,13487,31011,11800,3562,8238
C3813A,01,00,Jammu and Kashmir,Illiterate,49,30700,10067,20633,23306,7466,15840,7394,2601,4793
C3813A,01,00,Jammu and Kashmir,Illiterate,50,138315,59060,79255,110261,47275,62986,28054,11785,16269
C3813A,01,00,Jammu and Kashmir,Illiterate,51,42289,18265,24024,33549,14457,19092,8740,3808,4932
C3813A,01,00,Jammu and Kashmir,Illiterate,52,31235,11473,19762,24559,9144,15415,6676,2329,4347
C3813A,01,00,Jammu and Kashmir,Illiterate,53,23353,7620,15733,18443,6064,12379,4910,1556,3354
C3813A,01,00,Jammu and Kashmir,Illiterate,54,23447,7232,16215,17929,5556,12373,5518,1676,3842
C3813A,01,00,Jammu and Kashmir,Illiterate,55,94029,34875,59154,73435,27650,45785,20594,7225,13369
C3813A,01,00,Jammu and Kashmir,Illiterate,56,35725,13167,22558,27695,10388,17307,8030,2779,5251
C3813A,01,00,Jammu and Kashmir,Illiterate,57,18181,6046,12135,13857,4727,9130,4324,1319,3005
C3813A,01,00,Jammu and Kashmir,Illiterate,58,31243,8889,22354,24235,6961,17274,7008,1928,5080
C3813A,01,00,Jammu and Kashmir,Illiterate,59,19355,6504,12851,14158,4754,9404,5197,1750,3447
C3813A,01,00,Jammu and Kashmir,Illiterate,60,123291,54102,69189,97080,43283,53797,26211,10819,15392
C3813A,01,00,Jammu and Kashmir,Illiterate,61,36064,16115,19949,28250,12961,15289,7814,3154,4660
C3813A,01,00,Jammu and Kashmir,Illiterate,62,22292,8774,13518,17459,7034,10425,4833,1740,3093
C3813A,01,00,Jammu and Kashmir,Illiterate,63,18618,7092,11526,14554,5741,8813,4064,1351,2713
C3813A,01,00,Jammu and Kashmir,Illiterate,64,15562,5583,9979,11695,4331,7364,3867,1252,2615
C3813A,01,00,Jammu and Kashmir,Illiterate,65,78155,31890,46265,60323,25254,35069,17832,6636,11196
C3813A,01,00,Jammu and Kashmir,Illiterate,66,25120,10453,14667,19383,8358,11025,5737,2095,3642
C3813A,01,00,Jammu and Kashmir,Illiterate,67,10841,4175,6666,8336,3356,4980,2505,819,1686
C3813A,01,00,Jammu and Kashmir,Illiterate,68,17611,5602,12009,13470,4427,9043,4141,1175,2966
C3813A,01,00,Jammu and Kashmir,Illiterate,69,11933,4532,7401,8533,3411,5122,3400,1121,2279
C3813A,01,00,Jammu and Kashmir,Illiterate,70,93934,43501,50433,73475,35168,38307,20459,8333,12126
C3813A,01,00,Jammu and Kashmir,Illiterate,71,24837,11932,12905,19390,9685,9705,5447,2247,3200
C3813A,01,00,Jammu and Kashmir,Illiterate,72,10815,4736,6079,8313,3840,4473,2502,896,1606
C3813A,01,00,Jammu and Kashmir,Illiterate,73,6883,2723,4160,5167,2178,2989,1716,545,1171
C3813A,01,00,Jammu and Kashmir,Illiterate,74,6617,2573,4044,4748,1942,2806,1869,631,1238
C3813A,01,00,Jammu and Kashmir,Illiterate,75,38755,16870,21885,29573,13352,16221,9182,3518,5664
C3813A,01,00,Jammu and Kashmir,Illiterate,76,11635,5212,6423,8768,4091,4677,2867,1121,1746
C3813A,01,00,Jammu and Kashmir,Illiterate,77,4249,1745,2504,3275,1423,1852,974,322,652
C3813A,01,00,Jammu and Kashmir,Illiterate,78,6176,2347,3829,4713,1892,2821,1463,455,1008
C3813A,01,00,Jammu and Kashmir,Illiterate,79,4798,1980,2818,3447,1522,1925,1351,458,893
C3813A,01,00,Jammu and Kashmir,Illiterate,80,41489,19110,22379,33287,15902,17385,8202,3208,4994
C3813A,01,00,Jammu and Kashmir,Illiterate,81,10589,5039,5550,8388,4183,4205,2201,856,1345
C3813A,01,00,Jammu and Kashmir,Illiterate,82,3166,1392,1774,2447,1148,1299,719,244,475
C3813A,01,00,Jammu and Kashmir,Illiterate,83,1909,797,1112,1471,674,797,438,123,315
C3813A,01,00,Jammu and Kashmir,Illiterate,84,2056,892,1164,1495,694,801,561,198,363
C3813A,01,00,Jammu and Kashmir,Illiterate,85,10916,4849,6067,8443,3942,4501,2473,907,1566
C3813A,01,00,Jammu and Kashmir,Illiterate,86,3158,1465,1693,2415,1194,1221,743,271,472
C3813A,01,00,Jammu and Kashmir,Illiterate,87,1069,490,579,821,408,413,248,82,166
C3813A,01,00,Jammu and Kashmir,Illiterate,88,1285,531,754,996,442,554,289,89,200
C3813A,01,00,Jammu and Kashmir,Illiterate,89,1118,486,632,840,384,456,278,102,176
C3813A,01,00,Jammu and Kashmir,Illiterate,90,9860,4681,5179,8197,4049,4148,1663,632,1031
C3813A,01,00,Jammu and Kashmir,Illiterate,91,2387,1159,1228,1951,990,961,436,169,267
C3813A,01,00,Jammu and Kashmir,Illiterate,92,604,257,347,477,210,267,127,47,80
C3813A,01,00,Jammu and Kashmir,Illiterate,93,337,156,181,258,132,126,79,24,55
C3813A,01,00,Jammu and Kashmir,Illiterate,94,340,144,196,256,115,141,84,29,55
C3813A,01,00,Jammu and Kashmir,Illiterate,95,1904,862,1042,1573,722,851,331,140,191
C3813A,01,00,Jammu and Kashmir,Illiterate,96,703,338,365,590,294,296,113,44,69
C3813A,01,00,Jammu and Kashmir,Illiterate,97,220,101,119,163,66,97,57,35,22
C3813A,01,00,Jammu and Kashmir,Illiterate,98,465,221,244,379,190,189,86,31,55
C3813A,01,00,Jammu and Kashmir,Illiterate,99,561,300,261,470,260,210,91,40,51
C3813A,01,00,Jammu and Kashmir,Illiterate,+100,4985,2264,2721,4147,1930,2217,838,334,504
C3813A,01,00,Jammu and Kashmir,Illiterate,-1,5212,2662,2550,4073,2071,2002,1139,591,548
C3813A,02,00,Himachal Pradesh,Literate,101,5039736,2752590,2287146,4471736,2437821,2033915,568000,314769,253231
C3813A,02,00,Himachal Pradesh,Literate,0,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,1,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,2,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,3,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,4,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,5,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,6,0,0,0,0,0,0,0,0,0
C3813A,02,00,Himachal Pradesh,Literate,7,102554,53835,48719,93487,48933,44554,9067,4902,4165
C3813A,02,00,Himachal Pradesh,Literate,8,110984,58610,52374,100753,53034,47719,10231,5576,4655
C3813A,02,00,Himachal Pradesh,Literate,9,114537,61285,53252,104097,55561,48536,10440,5724,4716
C3813A,02,00,Himachal Pradesh,Literate,10,128421,68520,59901,116810,62081,54729,11611,6439,5172
C3813A,02,00,Himachal Pradesh,Literate,11,123789,65912,57877,112254,59429,52825,11535,6483,5052
C3813A,02,00,Himachal Pradesh,Literate,12,123080,65521,57559,111823,59225,52598,11257,6296,4961
C3813A,02,00,Himachal Pradesh,Literate,13,121617,64193,57424,110471,58013,52458,11146,6180,4966
C3813A,02,00,Himachal Pradesh,Literate,14,124557,65526,59031,113146,59234,53912,11411,6292,5119
C3813A,02,00,Himachal Pradesh,Literate,15,124114,65675,58439,112274,59118,53156,11840,6557,5283
C3813A,02,00,Himachal Pradesh,Literate,16,123378,65163,58215,111460,58498,52962,11918,6665,5253
C3813A,02,00,Himachal Pradesh,Literate,17,121716,64335,57381,109801,57842,51959,11915,6493,5422
C3813A,02,00,Himachal Pradesh,Literate,18,132246,70053,62193,118650,62215,56435,13596,7838,5758
C3813A,02,00,Himachal Pradesh,Literate,19,121456,63101,58355,108603,55929,52674,12853,7172,5681
C3813A,02,00,Himachal Pradesh,Literate,20,130272,67234,63038,116204,59345,56859,14068,7889,6179
C3813A,02,00,Himachal Pradesh,Literate,21,121906,62030,59876,108705,54830,53875,13201,7200,6001
C3813A,02,00,Himachal Pradesh,Literate,22,126874,64217,62657,113345,56766,56579,13529,7451,6078
C3813A,02,00,Himachal Pradesh,Literate,23,118034,59549,58485,104977,52453,52524,13057,7096,5961
C3813A,02,00,Himachal Pradesh,Literate,24,118251,59432,58819,105323,52442,52881,12928,6990,5938
C3813A,02,00,Himachal Pradesh,Literate,25,120022,59820,60202,106632,52473,54159,13390,7347,6043
C3813A,02,00,Himachal Pradesh,Literate,26,113458,56972,56486,100714,50045,50669,12744,6927,5817
C3813A,02,00,Himachal Pradesh,Literate,27,106978,53779,53199,95129,47324,47805,11849,6455,5394
C3813A,02,00,Himachal Pradesh,Literate,28,114176,57537,56639,101595,50894,50701,12581,6643,5938
C3813A,02,00,Himachal Pradesh,Literate,29,94505,48684,45821,83631,42873,40758,10874,5811,5063
C3813A,02,00,Himachal Pradesh,Literate,30,120886,61158,59728,107795,54046,53749,13091,7112,5979
C3813A,02,00,Himachal Pradesh,Literate,31,95908,49941,45967,84844,43974,40870,11064,5967,5097
C3813A,02,00,Himachal Pradesh,Literate,32,99786,51435,48351,88126,45349,42777,11660,6086,5574
C3813A,02,00,Himachal Pradesh,Literate,33,85032,44772,40260,74990,39447,35543,10042,5325,4717
C3813A,02,00,Himachal Pradesh,Literate,34,92950,48583,44367,82042,42906,39136,10908,5677,5231
C3813A,02,00,Himachal Pradesh,Literate,35,109867,57703,52164,97352,50926,46426,12515,6777,5738
C3813A,02,00,Himachal Pradesh,Literate,36,93597,49963,43634,82404,44045,38359,11193,5918,5275
C3813A,02,00,Himachal Pradesh,Literate,37,80575,43475,37100,70472,38245,32227,10103,5230,4873
C3813A,02,00,Himachal Pradesh,Literate,38,91922,48780,43142,80953,43162,37791,10969,5618,5351
C3813A,02,00,Himachal Pradesh,Literate,39,69599,38596,31003,60584,33844,26740,9015,4752,4263
C3813A,02,00,Himachal Pradesh,Literate,40,97508,52522,44986,86320,46526,39794,11188,5996,5192
C3813A,02,00,Himachal Pradesh,Literate,41,68493,38877,29616,59205,33808,25397,9288,5069,4219
C3813A,02,00,Himachal Pradesh,Literate,42,75460,42221,33239,65628,36785,28843,9832,5436,4396
C3813A,02,00,Himachal Pradesh,Literate,43,58197,32877,25320,50148,28478,21670,8049,4399,3650
C3813A,02,00,Himachal Pradesh,Literate,44,55764,31879,23885,48100,27600,20500,7664,4279,3385
C3813A,02,00,Himachal Pradesh,Literate,45,82616,45913,36703,72607,40269,32338,10009,5644,4365
C3813A,02,00,Himachal Pradesh,Literate,46,60848,34878,25970,52417,30194,22223,8431,4684,3747
C3813A,02,00,Himachal Pradesh,Literate,47,49754,29204,20550,42790,25219,17571,6964,3985,2979
C3813A,02,00,Himachal Pradesh,Literate,48,60459,34989,25470,52456,30532,21924,8003,4457,3546
C3813A,02,00,Himachal Pradesh,Literate,49,41828,25345,16483,35690,21784,13906,6138,3561,2577
C3813A,02,00,Himachal Pradesh,Literate,50,70379,39627,30752,62306,35026,27280,8073,4601,3472
C3813A,02,00,Himachal Pradesh,Literate,51,42589,26162,16427,36495,22523,13972,6094,3639,2455
C3813A,02,00,Himachal Pradesh,Literate,52,45456,27954,17502,39236,24219,15017,6220,3735,2485
C3813A,02,00,Himachal Pradesh,Literate,53,36067,22539,13528,30746,19363,11383,5321,3176,2145
C3813A,02,00,Himachal Pradesh,Literate,54,36899,22952,13947,31424,19661,11763,5475,3291,2184
C3813A,02,00,Himachal Pradesh,Literate,55,52883,31394,21489,46708,27766,18942,6175,3628,2547
C3813A,02,00,Himachal Pradesh,Literate,56,38973,24898,14075,33767,21669,12098,5206,3229,1977
C3813A,02,00,Himachal Pradesh,Literate,57,28175,18631,9544,23938,15964,7974,4237,2667,1570
C3813A,02,00,Himachal Pradesh,Literate,58,32602,21035,11567,28219,18435,9784,4383,2600,1783
C3813A,02,00,Himachal Pradesh,Literate,59,22679,15554,7125,19363,13550,5813,3316,2004,1312
C3813A,02,00,Himachal Pradesh,Literate,60,40387,25559,14828,36001,23095,12906,4386,2464,1922
